322	183	26	47
322	182	28	51
323	182	27	46
323	182	26	47
323	183	27	44
322	182	26	46
323	181	26	50
323	181	27	54
322	182	27	57
322	182	28	54
323	182	27	48
323	181	26	46
322	181	27	48
322	182	28	46
321	181	27	50
323	182	26	48
322	182	27	45
323	182	27	49
323	182	26	51
323	181	26	53
322	181	27	54
322	181	18	55
324	181	17	53
324	182	17	51
324	181	23	51
323	182	26	46
323	182	30	50
323	185	33	55
323	179	25	56
324	180	23	54
324	179	23	52
324	180	22	49
324	180	21	48
324	180	22	46
323	180	23	47
324	180	23	44
323	181	23	43
323	181	23	44
324	180	23	46
324	180	22	46
