337	76	27	30
336	76	30	32
337	77	32	31
336	77	26	27
336	77	26	27
337	55	28	27
331	43	30	25
331	43	30	25
331	43	30	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
318	23	26	25
338	77	30	27
336	77	30	31
336	77	31	32
336	76	31	36
336	75	31	41
337	73	32	42
336	77	31	35
337	76	30	39
336	75	30	38
336	75	30	39
336	75	32	38
335	75	31	41
337	72	31	44
336	74	30	43
335	77	33	40
335	77	33	40
335	77	33	40
335	77	33	40
312	0	30	41
312	0	30	41
328	46	30	41
336	74	34	43
336	74	34	45
338	73	33	44
337	73	32	46
337	74	32	43
336	74	32	44
338	74	29	45
337	75	29	42
336	73	31	43
336	73	32	45
337	72	30	46
337	73	30	42
336	73	32	45
336	73	33	46
337	74	33	46
337	74	32	44
338	73	31	46
338	74	33	43
338	73	33	46
337	71	30	50
338	73	30	46
338	74	29	44
336	76	32	47
337	74	33	46
338	76	34	44
337	79	33	41
339	74	29	45
338	74	29	46
338	74	29	46
338	75	30	45
338	76	30	44
338	77	33	42
339	76	31	44
337	75	34	43
336	74	34	44
336	71	35	49
335	72	36	49
335	73	34	48
336	73	35	45
336	72	34	45
337	74	33	46
336	76	33	44
336	75	32	43
336	75	34	46
336	75	34	44
337	74	33	46
336	71	34	50
335	74	35	46
336	72	34	46
336	73	34	46
336	73	34	48
335	72	32	48
337	75	35	45
335	80	40	43
337	83	37	37
338	75	35	44
338	71	40	50
337	71	37	51
336	73	38	48
338	72	40	51
338	73	41	47
337	68	41	50
342	66	39	53
340	72	36	47
339	63	40	53
339	66	37	53
338	77	39	46
336	79	38	42
336	80	33	40
338	74	30	45
339	72	30	46
337	77	37	42
338	75	34	44
337	75	33	45
337	74	31	47
337	73	31	48
338	71	31	49
337	73	34	49
338	71	32	49
337	70	34	49
337	70	33	49
337	79	36	42
337	72	33	47
337	72	34	48
338	74	31	46
337	73	33	47
338	72	34	47
338	72	32	48
338	73	33	46
338	71	33	49
337	70	35	49
337	70	33	46
338	71	34	49
338	71	33	42
337	72	35	45
337	70	35	49
337	70	32	47
338	66	33	43
337	76	36	44
338	79	36	41
337	81	36	38
337	69	42	38
336	84	39	36
339	86	37	35
339	84	37	37
338	84	37	36
338	79	37	42
341	70	36	47
342	63	35	48
339	64	40	49
339	60	41	52
337	66	41	54
338	63	35	57
337	64	35	56
338	65	38	51
338	66	40	46
338	66	38	45
339	68	38	41
340	69	37	40
341	66	32	41
338	77	38	44
339	85	34	35
338	87	33	32
340	70	39	36
338	69	39	38
339	69	32	40
340	69	34	39
340	76	33	41
338	73	35	48
338	74	35	46
338	73	35	47
338	75	34	46
337	76	37	46
337	71	38	49
337	67	40	55
337	64	40	57
339	65	41	56
339	65	41	57
338	66	40	54
340	67	37	55
338	62	40	58
340	64	38	57
340	65	37	56
339	66	37	56
339	66	39	50
338	66	40	53
340	67	36	54
339	67	37	54
339	66	37	54
339	67	38	53
339	66	37	53
337	65	40	54
339	63	41	54
339	65	38	52
340	65	40	51
340	62	37	56
341	63	39	56
339	61	40	58
338	63	40	58
342	61	40	60
341	63	36	57
341	67	37	50
340	68	36	50
340	69	39	45
342	75	36	36
341	78	35	32
339	81	35	30
340	83	35	28
338	81	37	36
339	81	37	35
340	80	34	36
340	79	33	39
339	77	35	41
339	80	35	39
337	79	37	39
338	78	35	41
339	81	35	39
340	80	34	40
339	72	36	48
339	75	34	46
340	78	34	43
338	80	36	39
338	81	36	38
340	78	35	41
339	73	36	41
338	74	38	39
339	71	35	47
339	78	35	44
346	72	31	44
341	68	34	48
342	67	34	52
340	65	35	56
341	65	39	55
337	69	36	52
339	68	39	51
338	68	39	52
339	67	37	54
337	68	42	53
338	71	40	51
339	71	40	50
338	70	40	51
341	72	39	49
341	75	37	45
340	71	40	49
338	69	38	53
339	73	36	50
337	71	34	50
338	71	38	49
337	73	37	49
339	71	39	50
338	69	39	52
337	71	42	51
337	71	38	49
340	70	36	53
339	71	37	49
340	70	37	53
338	70	38	51
338	72	38	48
336	70	38	51
338	69	38	53
338	67	36	53
338	67	38	54
337	65	39	57
338	69	40	55
341	66	40	55
342	68	36	52
340	69	36	51
339	71	34	44
340	72	35	45
340	78	35	39
341	82	34	37
341	83	33	38
340	87	36	34
345	74	27	36
341	85	32	35
340	79	31	41
341	75	32	45
339	75	35	45
338	78	34	42
340	74	33	47
340	77	32	42
340	79	32	40
338	81	32	38
340	80	32	39
339	82	33	37
340	82	31	37
340	78	32	37
338	75	35	46
337	73	39	45
339	64	39	51
337	65	38	57
339	69	38	55
340	68	36	54
337	68	38	54
340	67	35	55
339	68	37	54
338	66	42	54
336	65	38	54
336	64	38	55
336	60	39	62
336	65	37	56
335	64	41	57
338	67	41	55
336	64	39	58
335	67	46	54
338	69	44	52
341	73	39	48
339	77	40	45
341	79	35	42
340	78	34	43
341	77	36	45
340	73	39	48
339	66	40	55
335	67	39	54
337	67	31	48
337	69	37	50
337	67	40	51
336	66	42	53
336	68	41	52
336	67	37	54
337	69	39	51
336	68	40	52
336	69	42	51
338	66	41	50
337	62	44	57
337	64	38	58
339	69	38	55
338	68	39	55
337	66	40	60
337	66	38	56
336	57	44	62
336	63	39	59
335	63	44	56
335	60	47	59
336	62	46	61
337	61	40	62
336	57	43	64
338	60	41	63
337	56	43	67
338	58	41	64
337	63	44	62
338	63	41	60
338	64	41	58
337	64	41	58
338	66	40	59
338	66	39	57
337	67	40	56
337	67	40	55
335	68	40	54
337	68	39	53
337	68	33	53
334	65	40	56
337	67	38	55
335	68	39	55
337	67	38	55
336	67	39	55
337	68	40	55
336	67	40	56
337	67	36	55
337	68	37	54
339	68	36	53
336	66	32	55
336	67	26	54
337	65	26	54
342	70	33	51
337	65	41	58
337	66	43	56
336	67	42	55
337	65	42	57
337	68	41	53
337	67	45	54
338	65	39	50
338	68	30	51
338	66	36	55
339	66	33	54
339	67	33	53
339	67	32	52
338	64	33	56
337	62	31	59
337	64	26	55
337	63	24	55
338	64	25	55
338	67	32	54
339	64	32	57
341	67	26	55
339	67	30	55
338	66	32	56
339	68	32	56
338	67	35	53
339	64	42	48
339	57	45	54
336	74	46	44
338	76	43	37
339	68	38	40
340	64	43	46
339	58	46	52
337	53	53	61
336	46	62	71
334	32	65	80
336	57	60	69
335	63	56	84
337	34	44	81
340	56	36	61
338	64	36	52
337	76	37	44
339	82	39	36
341	87	41	29
340	91	41	33
340	90	41	28
340	89	38	31
340	91	37	31
339	91	38	32
338	92	39	30
340	90	41	24
341	92	35	31
342	93	34	30
341	95	35	28
341	95	34	27
340	92	37	29
339	93	39	29
340	94	37	29
340	92	41	25
337	94	44	25
339	89	40	25
340	94	39	20
339	94	41	25
339	86	48	27
337	88	46	24
337	92	44	22
335	94	40	23
337	96	34	22
337	100	37	20
336	98	37	19
336	92	37	22
330	73	35	26
338	86	41	27
338	88	44	27
338	87	45	27
338	88	50	28
335	84	46	34
337	72	42	36
335	77	45	39
337	85	46	32
339	86	42	27
337	87	41	28
337	87	40	23
338	84	41	30
340	81	43	35
338	75	47	36
337	81	52	33
337	78	62	40
336	81	62	43
341	80	58	42
331	83	65	39
337	80	58	42
342	85	54	48
348	82	48	45
338	67	41	45
337	69	41	42
338	80	42	44
338	83	42	42
336	77	47	47
337	77	45	45
337	79	48	44
336	82	49	41
335	80	51	43
338	74	42	31
337	86	52	37
336	79	53	44
339	83	55	41
336	75	59	48
337	80	56	45
337	57	63	47
336	79	56	45
336	83	56	41
336	66	65	45
334	66	61	53
337	63	71	60
332	67	73	59
336	72	81	52
327	54	77	45
337	86	76	38
330	82	76	40
331	64	85	49
336	59	88	66
329	69	100	55
323	57	97	70
334	66	90	55
334	66	91	58
335	65	90	58
334	66	91	57
336	65	88	57
337	67	88	56
336	65	90	55
337	66	88	55
335	65	90	56
336	66	90	54
336	66	90	56
336	64	89	54
338	67	87	56
336	64	89	57
338	65	85	58
336	65	85	55
336	67	88	52
337	69	85	51
335	68	89	53
336	69	86	53
334	72	89	50
334	71	88	49
334	71	89	51
334	79	91	46
333	84	91	39
334	86	87	37
333	87	89	35
333	89	89	34
332	91	88	32
328	79	90	44
335	78	87	44
335	72	92	50
334	68	95	54
334	69	94	55
335	57	84	68
335	67	92	59
333	68	95	55
333	68	96	55
333	70	96	53
328	70	107	52
330	68	103	55
327	66	110	56
332	69	97	53
332	69	94	54
333	68	87	54
335	74	81	47
336	72	70	49
338	74	61	45
340	76	55	44
340	74	55	47
341	71	61	51
337	74	60	48
336	74	58	47
334	73	62	49
337	79	56	42
338	83	59	38
337	84	55	37
336	84	60	35
335	81	63	40
335	79	61	42
335	64	56	57
334	63	61	59
334	62	68	60
335	61	57	60
337	67	55	56
336	72	58	51
337	70	58	52
335	69	59	53
