290	220	18	38
289	219	19	40
288	214	21	42
289	215	21	43
288	214	21	44
289	214	21	43
289	215	21	43
288	215	21	42
288	215	21	43
288	214	21	43
288	215	22	43
288	215	21	43
288	215	21	42
288	215	21	43
288	215	21	43
288	215	21	42
288	215	21	41
288	215	21	42
288	215	21	41
288	215	21	42
288	215	21	43
288	215	21	43
288	215	21	43
288	215	21	44
288	214	21	44
288	215	22	44
288	215	22	44
288	215	21	44
288	215	21	44
288	215	21	42
288	216	21	42
288	215	21	43
288	215	21	43
288	216	21	43
288	215	21	43
288	215	21	43
288	215	21	43
288	216	21	43
288	215	21	43
288	215	21	43
288	214	22	44
289	215	21	43
289	215	21	43
288	216	21	42
289	214	22	44
288	213	22	44
288	215	22	43
288	214	22	44
288	215	22	44
288	214	21	45
288	215	21	44
289	216	21	43
288	215	21	43
288	217	21	42
288	216	21	42
288	217	21	42
288	216	21	43
289	216	21	43
288	217	21	43
289	217	21	43
289	217	21	43
288	217	21	43
288	216	22	43
288	216	22	43
288	216	22	43
288	216	21	43
288	215	21	44
288	214	21	44
289	214	20	43
289	217	20	42
288	215	21	42
289	215	21	43
289	216	21	42
289	218	20	40
289	217	21	37
290	216	21	41
290	216	22	42
290	215	21	43
289	215	21	42
289	216	21	42
289	216	21	43
289	216	22	42
289	216	21	42
289	217	22	42
289	217	22	42
289	215	21	42
289	215	21	42
289	216	22	42
289	215	22	41
289	215	21	42
289	215	21	42
289	216	22	43
289	215	21	43
290	216	22	42
289	215	22	42
289	215	22	42
290	215	22	41
290	215	22	41
290	215	22	41
290	215	22	40
290	215	22	38
290	216	21	39
290	216	21	38
290	216	22	40
290	215	22	39
290	215	23	39
290	215	22	41
290	215	22	40
290	215	23	40
290	215	23	39
290	215	22	40
290	215	22	41
290	214	23	41
289	215	22	41
290	216	22	40
289	215	22	42
290	215	22	42
290	215	22	43
289	215	22	44
289	216	23	43
289	216	22	43
290	215	22	43
290	216	22	43
290	216	22	42
290	216	22	43
290	215	22	40
290	215	22	41
290	215	23	41
290	215	22	41
290	215	22	41
290	215	22	40
290	215	22	41
290	215	22	41
290	214	22	40
289	214	22	42
290	215	22	41
290	215	22	40
290	215	22	40
290	215	22	41
290	216	22	42
290	216	22	42
290	216	22	42
290	216	22	42
290	215	22	42
290	215	22	43
290	216	22	42
289	215	22	43
289	215	22	44
289	216	23	43
290	215	22	43
290	216	21	43
290	216	21	42
289	216	21	42
289	215	21	43
289	214	21	45
290	214	23	43
289	216	21	42
289	216	22	41
270	219	19	39
289	217	22	41
288	215	23	37
282	220	25	36
272	223	23	32
272	224	23	32
281	219	25	37
284	219	24	39
287	217	23	39
288	216	23	40
287	216	23	40
286	218	24	39
284	217	26	38
286	218	24	38
288	217	23	38
288	217	22	37
288	217	22	37
287	218	23	38
288	217	23	38
287	218	22	37
287	218	22	37
287	217	22	38
288	218	22	38
287	217	23	39
286	217	23	38
287	217	23	39
287	217	23	39
286	217	24	39
288	216	23	40
287	216	23	39
287	217	23	40
287	216	23	41
288	216	22	40
288	216	22	40
288	216	22	40
287	217	22	38
288	216	22	39
287	217	23	39
287	216	23	40
286	217	23	40
287	216	23	40
288	216	22	40
288	216	23	40
288	216	23	40
286	216	24	38
285	217	25	38
287	217	23	38
286	216	24	39
288	216	23	40
288	215	22	40
288	215	23	40
287	216	23	39
288	215	22	40
289	215	21	41
288	216	22	39
287	217	23	39
287	216	24	40
285	217	25	41
287	216	23	41
288	216	23	41
289	215	21	42
286	219	23	39
286	219	23	38
288	217	22	39
289	217	21	40
289	215	23	40
272	221	27	35
270	219	29	37
288	213	22	40
272	221	23	34
273	222	32	34
272	224	22	35
272	224	23	33
272	224	23	33
272	225	23	33
