190	175	95	125
188	175	99	125
184	173	102	132
188	175	99	119
188	173	98	123
190	174	97	127
185	175	102	123
185	175	100	125
187	176	101	125
185	173	102	126
187	174	100	124
187	173	98	126
188	174	97	128
188	175	100	126
184	174	101	125
191	173	96	130
188	174	98	128
190	174	93	131
186	175	100	124
186	174	100	124
187	174	100	127
186	173	97	126
187	176	102	122
190	175	95	126
186	172	100	133
188	175	99	123
187	175	97	121
187	176	97	123
188	176	98	124
183	174	104	128
188	175	101	127
185	174	101	126
187	175	100	123
188	176	96	123
187	175	98	124
189	177	99	118
185	175	101	117
187	175	101	125
186	174	102	130
188	175	96	126
186	176	100	121
190	173	96	129
186	173	101	127
186	173	100	127
186	175	99	122
190	177	95	121
185	175	101	122
186	173	98	130
188	175	100	126
187	176	101	122
187	176	104	123
186	174	102	129
190	175	96	125
190	177	99	123
190	174	98	130
185	175	102	117
185	176	101	115
189	178	100	116
185	176	104	117
187	176	98	119
187	176	102	119
189	173	101	128
190	175	98	129
188	175	100	121
186	174	103	124
189	178	96	122
190	174	99	128
191	176	97	123
188	175	98	119
187	176	104	119
188	177	97	117
188	175	102	123
188	174	101	127
189	175	100	127
187	176	100	122
188	175	100	124
189	175	99	119
190	174	97	126
190	177	96	123
186	175	98	122
189	175	99	129
187	175	99	122
187	175	101	122
190	175	98	123
186	176	103	122
186	172	104	133
192	177	93	124
190	175	96	130
192	176	95	125
190	174	97	124
192	176	94	127
191	173	97	134
191	176	99	125
190	176	99	124
187	173	103	131
187	174	100	127
190	176	96	127
191	175	95	131
189	176	97	126
189	176	99	125
190	175	98	126
185	173	105	130
188	177	103	123
189	177	99	121
188	176	100	128
188	176	100	125
190	176	97	124
189	175	97	126
186	175	102	127
189	177	98	125
186	175	102	123
185	175	104	127
186	176	102	119
189	176	100	120
188	174	99	125
188	176	102	125
189	175	99	122
191	175	94	126
186	176	106	121
192	174	96	131
188	175	99	124
186	173	102	132
187	177	104	123
191	174	98	130
188	175	100	127
189	177	100	119
189	175	95	121
190	176	98	126
188	174	102	131
186	174	100	129
187	174	101	125
190	176	96	131
190	177	96	123
189	177	98	121
187	174	100	128
185	176	105	120
190	178	99	117
188	174	99	129
189	173	97	132
194	177	96	129
189	173	97	129
192	174	95	131
192	178	96	118
186	174	99	123
189	176	98	121
188	176	100	117
185	174	103	125
185	176	99	118
187	177	99	124
185	175	104	124
188	176	100	121
188	174	100	126
188	177	101	125
189	175	98	120
192	177	95	118
188	175	98	120
192	175	98	126
189	175	97	122
186	173	101	128
190	177	98	123
187	174	103	127
188	174	99	127
189	176	100	129
185	174	101	121
185	175	102	121
189	176	98	124
189	174	98	128
191	176	97	125
184	174	104	121
188	176	98	124
188	174	100	129
188	175	98	126
188	177	102	118
188	175	97	118
189	175	101	122
190	175	97	126
188	176	99	123
187	175	101	122
187	176	103	123
189	176	99	121
186	175	103	120
188	173	100	128
190	175	97	129
188	177	99	119
188	175	98	121
187	174	99	123
190	176	97	125
187	175	104	128
189	174	98	127
189	175	100	120
190	174	96	127
188	171	101	135
190	178	102	123
187	175	102	117
187	176	101	120
187	177	101	116
186	173	104	125
190	176	98	127
185	175	101	122
191	175	98	128
188	174	96	126
187	174	101	131
190	173	97	132
188	175	99	123
190	175	94	127
186	175	101	126
185	173	102	128
188	174	101	125
187	176	99	120
188	175	98	121
190	176	94	122
189	175	94	125
191	174	95	131
190	177	101	120
191	176	96	121
189	176	99	121
189	178	100	116
187	175	98	124
191	175	98	126
188	176	98	125
190	176	98	126
192	177	96	125
192	174	94	131
189	174	97	127
192	176	94	126
189	176	101	127
191	179	97	120
188	175	99	119
186	170	102	138
190	177	99	123
187	175	100	125
186	176	101	123
189	173	97	132
190	176	99	128
189	176	97	125
185	175	102	123
192	173	94	130
190	176	98	127
187	176	102	121
187	176	102	122
188	176	99	123
186	175	100	121
188	175	98	125
190	174	96	129
192	173	96	135
188	174	100	128
188	176	98	124
194	177	96	120
190	175	96	124
190	175	95	124
190	174	96	127
186	175	103	126
190	176	95	125
189	175	96	127
190	176	97	122
190	175	96	124
189	177	97	121
189	175	100	125
188	174	99	130
190	178	97	121
189	176	96	122
193	173	98	131
185	175	107	127
189	177	100	122
194	176	92	125
190	174	96	127
191	175	97	130
192	177	96	124
192	176	95	121
189	176	98	119
191	175	98	122
193	175	92	126
188	176	97	121
189	175	100	124
190	174	96	128
189	175	96	132
189	176	99	126
188	176	98	122
185	174	103	122
188	179	101	116
186	177	102	116
191	175	96	123
190	177	95	122
193	175	91	126
188	175	100	126
188	177	100	117
185	176	103	121
192	174	95	128
193	177	94	122
186	175	100	117
188	173	97	127
188	176	99	121
190	174	97	127
189	175	97	128
188	176	102	121
192	175	93	127
189	177	102	119
