421	197	38	53
424	195	35	58
423	193	34	62
423	197	37	54
423	195	37	55
423	197	37	54
424	197	35	54
423	196	36	52
422	196	36	51
423	197	37	53
424	196	35	55
424	196	35	53
423	196	34	58
424	198	32	52
425	195	34	56
423	196	36	53
424	195	35	58
423	195	35	54
424	195	34	55
425	194	33	57
426	195	32	55
425	195	33	56
424	195	35	55
424	196	36	54
424	195	34	54
425	194	33	58
425	194	33	59
424	195	34	58
424	196	33	57
424	195	34	59
424	195	34	59
424	196	33	52
423	198	35	47
397	193	37	57
423	197	35	53
424	196	35	61
399	183	33	50
423	197	35	52
424	198	35	53
423	198	37	54
425	195	34	58
424	194	34	56
425	193	33	60
424	192	34	62
424	194	35	60
424	198	34	55
423	197	35	55
424	196	35	55
424	197	34	55
423	198	35	51
423	198	36	51
