357	230	40	18
358	229	42	18
358	230	43	17
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
358	226	49	22
356	206	50	20
356	206	50	20
356	206	50	20
356	206	50	20
356	206	50	20
356	206	50	20
356	206	50	20
356	206	50	20
356	206	50	20
356	206	50	20
356	206	50	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
352	206	46	20
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
355	205	45	21
348	205	44	17
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
350	204	43	19
362	211	42	23
375	206	39	27
360	204	46	29
358	205	48	29
356	204	54	30
357	205	63	27
354	204	68	28
355	203	67	29
353	203	70	29
351	204	75	28
