528	256	47	40
528	258	43	37
530	259	43	35
531	258	42	36
530	259	42	35
532	259	41	35
531	259	42	35
530	258	43	36
531	260	42	35
534	258	39	37
534	258	40	35
535	260	38	33
531	265	41	31
533	264	40	31
533	264	41	29
532	262	41	30
527	266	46	27
539	266	36	22
543	263	31	28
540	261	34	32
537	260	36	33
535	261	38	32
536	262	38	31
537	261	38	32
537	261	36	31
534	259	39	33
535	260	38	32
537	261	35	33
534	261	39	32
536	261	37	31
539	262	34	29
539	262	33	29
538	261	35	32
543	262	29	27
538	261	33	29
534	261	37	31
535	259	39	34
537	260	36	33
539	260	34	31
539	261	35	31
542	262	31	30
541	257	32	35
542	248	35	39
535	251	43	39
530	254	47	34
531	255	45	34
531	254	45	31
532	254	44	34
532	251	42	33
538	254	38	33
537	251	37	34
542	251	33	42
548	249	26	44
539	249	36	47
547	246	27	50
544	247	30	49
551	248	23	42
554	242	20	40
556	245	20	37
552	258	24	37
544	259	28	37
539	255	33	40
534	256	38	39
530	258	43	37
531	257	42	37
528	255	44	41
525	256	47	40
525	258	47	37
525	257	47	38
525	256	47	40
527	257	44	38
526	257	46	39
527	257	45	37
528	257	45	37
529	257	43	37
526	256	46	40
525	256	46	40
527	256	45	39
527	256	45	40
524	255	49	41
522	256	50	39
524	257	48	38
527	257	45	38
524	256	48	39
522	257	50	38
519	256	53	40
524	256	48	41
524	257	48	39
525	256	46	40
524	256	47	40
521	257	52	39
523	256	49	39
526	257	46	37
528	256	43	39
526	257	44	38
526	258	45	37
520	256	52	42
521	256	50	40
522	256	49	39
521	255	52	41
521	255	52	41
523	256	48	39
